timestamp,long,lat,comments,migration_,sensor_typ,individual,tag_ident,ind_ident,study_name,utm_east,utm_north,utm_zone,study_tz,study_ts,date,time
2008-08-10 12:00:00,-48.8,68.57,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),589687.3565167338,7608019.507635532,22N,GMT-02:00,2008-08-10 10:00:00,20210929,
2008-08-11 00:00:00,-51.45,68.14,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),481301.6997860001,7558541.33351069,22N,GMT-02:00,2008-08-10 22:00:00,20210929,
2008-08-12 00:00:00,-37.11,65.2,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),588448.7706846211,7232068.928987831,24N,GMT-02:00,2008-08-11 22:00:00,20210929,
2008-08-12 12:00:00,-45.76,68.17,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),468462.2641278354,7562012.151824592,23N,GMT-02:00,2008-08-12 10:00:00,20210929,
2008-08-13 00:00:00,-50.41,67.02,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),525703.9838928297,7433731.492921536,22N,GMT-02:00,2008-08-12 22:00:00,20210929,
2008-08-14 00:00:00,-31.45,59.89,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),586736.9998939162,6640175.856595355,25N,GMT-02:00,2008-08-13 22:00:00,20210929,
2008-08-14 12:00:00,-25.1,54.82,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),622076.1981658357,6076416.142569293,26N,GMT-02:00,2008-08-14 10:00:00,20210929,
2008-08-15 00:00:00,-24.13,56.05,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),678736.3610537137,6215359.139720131,26N,GMT-02:00,2008-08-14 22:00:00,20210929,
2008-08-16 00:00:00,-42.05,61.38,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),657605.9652851039,6808677.425294603,23N,GMT-02:00,2008-08-15 22:00:00,20210929,
2008-08-17 00:00:00,-44.98,68.77,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),500808.2355078411,7628716.585111094,23N,GMT-02:00,2008-08-16 22:00:00,20210929,
2008-08-18 00:00:00,-60.41,65.3,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),620737.5275337158,7244369.4693972245,20N,GMT-02:00,2008-08-17 22:00:00,20210929,
2008-08-18 12:00:00,-55.44,62.8,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),579552.3618884688,6964269.4333478995,21N,GMT-02:00,2008-08-18 10:00:00,20210929,
2008-08-19 00:00:00,-45.84,67.7,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),464430.7087137049,7509658.825348308,23N,GMT-02:00,2008-08-18 22:00:00,20210929,
2008-08-19 12:00:00,-24.5,52.82,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),668458.472088842,5855176.301048119,26N,GMT-02:00,2008-08-19 10:00:00,20210929,
2008-08-20 00:00:00,-21.77,56.3,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),452350.0020499426,6239735.9769693455,27N,GMT-02:00,2008-08-19 22:00:00,20210929,
2008-08-20 12:00:00,-16.8,50.38,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),372022.8216452394,5582430.9474581545,28N,GMT-02:00,2008-08-20 10:00:00,20210929,
2008-08-21 12:00:00,-22.87,49.16,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),363665.60777730425,5446925.908811775,27N,GMT-02:00,2008-08-21 10:00:00,20210929,
2008-08-22 00:00:00,-24.52,46.75,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),689417.5317165199,5180369.911890538,26N,GMT-02:00,2008-08-21 22:00:00,20210929,
2008-08-23 12:00:00,-27.25,48.95,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),481696.0801848013,5421927.657707396,26N,GMT-02:00,2008-08-23 10:00:00,20210929,
2008-08-24 00:00:00,-24.78,53.2,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),648285.1995080396,5896820.053778734,26N,GMT-02:00,2008-08-23 22:00:00,20210929,
2008-08-24 12:00:00,-24.94,53.73,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),635895.5635968824,5955451.997194619,26N,GMT-02:00,2008-08-24 10:00:00,20210929,
2008-08-25 00:00:00,-27.72,49.88,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),448271.61246695113,5525537.239874145,26N,GMT-02:00,2008-08-24 22:00:00,20210929,
2008-08-26 00:00:00,-32.04,60.55,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),552654.0217745746,6713050.126060596,25N,GMT-02:00,2008-08-25 22:00:00,20210929,
2008-08-27 00:00:00,-37.49,65.12,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),570881.6640424689,7222675.856471786,24N,GMT-02:00,2008-08-26 22:00:00,20210929,
2008-08-29 00:00:00,-44.39,66.7,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),526924.5104059718,7398069.219958679,23N,GMT-02:00,2008-08-28 22:00:00,20210929,
2008-08-29 12:00:00,-29.55,50.46,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),319009.8632598619,5592884.55327902,26N,GMT-02:00,2008-08-29 10:00:00,20210929,
2008-08-30 00:00:00,-27.46,54.61,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),470289.8563441409,6051491.241422031,26N,GMT-02:00,2008-08-29 22:00:00,20210929,
2008-08-30 12:00:00,-23.5,47.44,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),311507.0376302601,5257091.505157041,27N,GMT-02:00,2008-08-30 10:00:00,20210929,
2008-08-31 00:00:00,-22.42,50.34,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),398954.1636741846,5577398.617089993,27N,GMT-02:00,2008-08-30 22:00:00,20210929,
2008-08-31 12:00:00,-21.96,49.78,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),430886.6969209119,5514612.691572479,27N,GMT-02:00,2008-08-31 10:00:00,20210929,
2008-09-03 00:00:00,-36.41,67.3,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),611510.4722015526,7467149.543582007,24N,GMT-02:00,2008-09-02 22:00:00,20210929,
2008-09-15 00:00:00,-34.19,56.95,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),427615.21221598145,6312450.279663627,25N,GMT-02:00,2008-09-14 22:00:00,20210929,
2008-09-20 12:00:00,-30.81,55.33,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),638927.0451508255,6133698.584253105,25N,GMT-02:00,2008-09-20 10:00:00,20210929,
2008-09-23 00:00:00,-31.15,57.42,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),611106.391670706,6365651.616985515,25N,GMT-02:00,2008-09-22 22:00:00,20210929,
2008-10-10 12:00:00,-25.9,67.94,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),546102.2991817016,7536585.023642665,26N,GMT-02:00,2008-10-10 10:00:00,20210929,
2008-10-11 00:00:00,-26.81,68.67,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),507712.6810723113,7617578.285688293,26N,GMT-02:00,2008-10-10 22:00:00,20210929,
2008-10-19 00:00:00,-39.25,48.44,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),481510.2596483443,5365236.461875439,24N,GMT-02:00,2008-10-18 22:00:00,20210929,
2008-10-26 12:00:00,-23.64,69.53,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),396989.4897738746,7715685.189748843,27N,GMT-02:00,2008-10-26 10:00:00,20210929,
2008-10-27 00:00:00,-22.15,68.19,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),452321.28087403096,7564492.1080951495,27N,GMT-02:00,2008-10-26 22:00:00,20210929,
2008-10-27 12:00:00,-22.41,67.66,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),440195.6516819598,7505638.795950696,27N,GMT-02:00,2008-10-27 10:00:00,20210929,
2008-10-29 12:00:00,-23.45,68.7,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),400702.4030258781,7622889.755340342,27N,GMT-02:00,2008-10-29 10:00:00,20210929,
2008-11-01 00:00:00,-45.22,49.66,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),484122.3374505706,5500852.297192345,23N,GMT-02:00,2008-10-31 22:00:00,20210929,
2008-11-09 12:00:00,-31.65,46.35,V485249_t1,migration,solar-geolocator,Fratercula arctica,gl2340,V485249,Atlantic puffin in Iceland (Petersen),603872.120155694,5133821.611669851,25N,GMT-02:00,2008-11-09 10:00:00,20210929,
2008-01-01 00:00:00,-58.21,58.74,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),429961.75683368323,6511733.675907308,21N,GMT-02:00,2007-12-31 22:00:00,20210929,
2008-01-01 12:00:00,-57.65,59.08,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),462743.0366526173,6549141.42127868,21N,GMT-02:00,2008-01-01 10:00:00,20210929,
2008-01-02 00:00:00,-55.84,58.1,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),568373.3639620142,6440431.193163948,21N,GMT-02:00,2008-01-01 22:00:00,20210929,
2008-01-03 00:00:00,-57.35,59.18,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),479996.7995362728,6560147.868679515,21N,GMT-02:00,2008-01-02 22:00:00,20210929,
2008-01-03 12:00:00,-58.29,58.67,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),425181.51906530635,6504026.768540363,21N,GMT-02:00,2008-01-03 10:00:00,20210929,
2008-01-04 00:00:00,-58.36,58.81,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),421438.2573307267,6519693.397069379,21N,GMT-02:00,2008-01-03 22:00:00,20210929,
2008-01-04 12:00:00,-58.18,58.95,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),432110.2598172989,6535083.466519225,21N,GMT-02:00,2008-01-04 10:00:00,20210929,
2008-01-05 00:00:00,-56.62,58.12,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),522386.2343376906,6442133.295390946,21N,GMT-02:00,2008-01-04 22:00:00,20210929,
2008-01-05 12:00:00,-55.94,58.58,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),561637.8159175897,6493772.892364481,21N,GMT-02:00,2008-01-05 10:00:00,20210929,
2008-01-06 00:00:00,-56.01,58.73,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),557321.1120792315,6510411.291257449,21N,GMT-02:00,2008-01-05 22:00:00,20210929,
2008-01-06 12:00:00,-56.45,58.51,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),532046.3168281128,6485623.485166555,21N,GMT-02:00,2008-01-06 10:00:00,20210929,
2008-01-07 00:00:00,-57.77,59.42,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),456302.2901988239,6587073.575151659,21N,GMT-02:00,2008-01-06 22:00:00,20210929,
2008-01-08 00:00:00,-56.54,58.77,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),526603.9608550747,6514533.1659496855,21N,GMT-02:00,2008-01-07 22:00:00,20210929,
2008-01-08 12:00:00,-57.24,58.39,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),485968.3802720537,6472156.4319548905,21N,GMT-02:00,2008-01-08 10:00:00,20210929,
2008-01-09 00:00:00,-56.06,57.76,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),555932.8407111411,6402378.816742207,21N,GMT-02:00,2008-01-08 22:00:00,20210929,
2008-01-09 12:00:00,-54.51,58.82,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),643781.1783279586,6522682.798712257,21N,GMT-02:00,2008-01-09 10:00:00,20210929,
2008-01-10 00:00:00,-55.58,59.61,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),580130.6634656494,6608835.674878697,21N,GMT-02:00,2008-01-09 22:00:00,20210929,
2008-01-11 00:00:00,-56.48,59.21,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),529692.8935705737,6563551.769549206,21N,GMT-02:00,2008-01-10 22:00:00,20210929,
2008-01-11 12:00:00,-56.18,59.47,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),546466.5104278903,6592675.108847794,21N,GMT-02:00,2008-01-11 10:00:00,20210929,
2008-01-12 00:00:00,-54.88,58.8,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),622491.5203508039,6519720.9776341235,21N,GMT-02:00,2008-01-11 22:00:00,20210929,
2008-01-12 12:00:00,-54.58,59.08,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),638692.4890911767,6551473.416099045,21N,GMT-02:00,2008-01-12 10:00:00,20210929,
2008-01-13 00:00:00,-54.16,58.95,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),663369.7468330627,6537954.367449368,21N,GMT-02:00,2008-01-12 22:00:00,20210929,
2008-01-13 12:00:00,-53.86,59.23,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),336815.8190762228,6569163.665524657,22N,GMT-02:00,2008-01-13 10:00:00,20210929,
2008-01-14 00:00:00,-53.31,59.04,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),367456.0172289458,6546797.750953121,22N,GMT-02:00,2008-01-13 22:00:00,20210929,
2008-01-14 12:00:00,-54.39,58.41,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),652483.8824197205,6477317.414184159,21N,GMT-02:00,2008-01-14 10:00:00,20210929,
2008-01-15 00:00:00,-53.47,57.93,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),353735.19868768123,6423589.141388336,22N,GMT-02:00,2008-01-14 22:00:00,20210929,
2008-01-15 12:00:00,-54.3,57.43,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),662097.6822736651,6368472.794797243,21N,GMT-02:00,2008-01-15 10:00:00,20210929,
2008-01-16 00:00:00,-56.01,58.82,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),557173.037043481,6520431.799770504,21N,GMT-02:00,2008-01-15 22:00:00,20210929,
2008-01-16 12:00:00,-55.71,59.12,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),573852.4914084253,6554127.787828493,21N,GMT-02:00,2008-01-16 10:00:00,20210929,
2008-01-17 00:00:00,-53.17,57.48,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),369892.05400284444,6372897.24227001,22N,GMT-02:00,2008-01-16 22:00:00,20210929,
2008-01-17 12:00:00,-54.5,56.56,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),653638.3365385744,6271206.638900789,21N,GMT-02:00,2008-01-17 10:00:00,20210929,
2008-01-18 00:00:00,-53.71,56.09,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),331399.9275604908,6219406.50662652,22N,GMT-02:00,2008-01-17 22:00:00,20210929,
2008-01-19 00:00:00,-53.38,59.44,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),365030.787309984,6591462.322298555,22N,GMT-02:00,2008-01-18 22:00:00,20210929,
2008-01-19 12:00:00,-55.34,58.16,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),597677.1727570404,6447725.866574272,21N,GMT-02:00,2008-01-19 10:00:00,20210929,
2008-01-20 00:00:00,-54.43,57.65,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),653368.0764180437,6392651.232390111,21N,GMT-02:00,2008-01-19 22:00:00,20210929,
2008-01-20 12:00:00,-54.64,57.62,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),640955.4375795792,6388856.99761198,21N,GMT-02:00,2008-01-20 10:00:00,20210929,
2008-01-21 00:00:00,-54.23,57.49,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),666026.5497035689,6375318.050582273,21N,GMT-02:00,2008-01-20 22:00:00,20210929,
2008-01-21 12:00:00,-54.7,57.26,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),638728.8392539795,6348671.118790949,21N,GMT-02:00,2008-01-21 10:00:00,20210929,
2008-01-22 00:00:00,-53.41,56.37,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),351149.6817744459,6249868.003968861,22N,GMT-02:00,2008-01-21 22:00:00,20210929,
2008-01-22 12:00:00,-53.63,56.34,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),337437.58518959535,6247028.048976609,22N,GMT-02:00,2008-01-22 10:00:00,20210929,
2008-01-23 00:00:00,-53.72,56.64,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),333198.3413685481,6280621.48391291,22N,GMT-02:00,2008-01-22 22:00:00,20210929,
2008-01-23 12:00:00,-53.06,57.37,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),376115.0850834482,6360449.705370619,22N,GMT-02:00,2008-01-23 10:00:00,20210929,
2008-01-24 00:00:00,-53.15,57.67,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),371761.0512616071,6394004.648082573,22N,GMT-02:00,2008-01-23 22:00:00,20210929,
2008-01-24 12:00:00,-53.25,57.76,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),366130.4296760617,6404214.432887124,22N,GMT-02:00,2008-01-24 10:00:00,20210929,
2008-01-25 00:00:00,-51.97,56.86,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),440854.60263061814,6302221.184486534,22N,GMT-02:00,2008-01-24 22:00:00,20210929,
2008-01-25 12:00:00,-51.44,57.51,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),473637.74481224077,6374244.443807386,22N,GMT-02:00,2008-01-25 10:00:00,20210929,
2008-01-26 00:00:00,-51.29,57.61,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),482672.3906973414,6385328.6231541615,22N,GMT-02:00,2008-01-25 22:00:00,20210929,
2008-01-26 12:00:00,-52.76,56.45,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),391518.13331099774,6257553.966390331,22N,GMT-02:00,2008-01-26 10:00:00,20210929,
2008-01-27 00:00:00,-52.23,56.18,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),423646.742989551,6226794.317673285,22N,GMT-02:00,2008-01-26 22:00:00,20210929,
2008-01-28 00:00:00,-51.68,56.39,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),458018.3383984327,6249694.390986738,22N,GMT-02:00,2008-01-27 22:00:00,20210929,
2008-01-28 12:00:00,-51.4,56.86,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),475609.7569669083,6301873.239600458,22N,GMT-02:00,2008-01-28 10:00:00,20210929,
2008-01-29 00:00:00,-49.88,55.57,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),570623.9083018024,6158792.809037028,22N,GMT-02:00,2008-01-28 22:00:00,20210929,
2008-01-29 12:00:00,-49.23,56.46,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),609069.5029551735,6258682.64244555,22N,GMT-02:00,2008-01-29 10:00:00,20210929,
2008-01-30 00:00:00,-46.84,54.12,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),379742.4408285654,5998437.850028115,23N,GMT-02:00,2008-01-29 22:00:00,20210929,
2008-01-31 00:00:00,-49.92,56.17,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),567059.7618163085,6225525.431873645,22N,GMT-02:00,2008-01-30 22:00:00,20210929,
2008-01-31 12:00:00,-48.53,57.83,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),646671.3712846523,6412460.538161529,22N,GMT-02:00,2008-01-31 10:00:00,20210929,
2008-02-01 00:00:00,-46.01,55.44,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),436101.8959318298,6144219.787084816,23N,GMT-02:00,2008-01-31 22:00:00,20210929,
2008-02-01 12:00:00,-46.12,55.57,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),429376.0916981973,6158792.809037028,23N,GMT-02:00,2008-02-01 10:00:00,20210929,
2008-02-02 00:00:00,-46.22,55.98,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),423874.1250019168,6204525.442238642,23N,GMT-02:00,2008-02-01 22:00:00,20210929,
2008-02-02 12:00:00,-47.71,54.49,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),324474.668472653,6041421.590179278,23N,GMT-02:00,2008-02-02 10:00:00,20210929,
2008-02-03 00:00:00,-46.57,53.33,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),395445.57426403416,5910130.432195475,23N,GMT-02:00,2008-02-02 22:00:00,20210929,
2008-02-04 00:00:00,-47.41,52.38,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),335969.03404546296,5806037.45277124,23N,GMT-02:00,2008-02-03 22:00:00,20210929,
2008-02-05 00:00:00,-46.27,53.87,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),416495.00319269154,5969805.495863557,23N,GMT-02:00,2008-02-04 22:00:00,20210929,
2008-02-05 12:00:00,-45.63,55.01,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),459710.1259991682,6096085.68353858,23N,GMT-02:00,2008-02-05 10:00:00,20210929,
2008-02-06 00:00:00,-44.49,53.81,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),533582.1770122664,5962503.132487706,23N,GMT-02:00,2008-02-05 22:00:00,20210929,
2008-02-06 12:00:00,-44.86,53.6,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),509264.6825446616,5939028.072445902,23N,GMT-02:00,2008-02-06 10:00:00,20210929,
2008-02-07 00:00:00,-44.85,53.94,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),509846.5616123169,5976856.486254486,23N,GMT-02:00,2008-02-06 22:00:00,20210929,
2008-02-07 12:00:00,-45.72,52.99,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),451669.71808184235,5871400.604820159,23N,GMT-02:00,2008-02-07 10:00:00,20210929,
2008-02-08 00:00:00,-43.84,50.3,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),582614.3125522042,5572630.427817683,23N,GMT-02:00,2008-02-07 22:00:00,20210929,
2008-02-08 12:00:00,-43.08,51.92,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),632037.9848453336,5753882.160420372,23N,GMT-02:00,2008-02-08 10:00:00,20210929,
2008-02-09 00:00:00,-43.2,52.48,V485255_t1,migration,solar-geolocator,Fratercula arctica,gl2344,V485255,Atlantic puffin in Iceland (Petersen),622239.7888292299,5815950.522688183,23N,GMT-02:00,2008-02-08 22:00:00,20210929,
